Objeto,ActivoRender,Colecciones,Xmin_m,AlturaMin_m,Zmin_m,Xmax_m,AlturaMax_m,Zmax_m,DX_m,Altura_m,DZ_m,EscalaX,EscalaY,EscalaZ,Alertas_no_dictamen
BOT95 | árbol 43,True,LANDSCAPE,-6.076210559635427,-0.0193238652759411,-32.173643369227946,2.139764668006137,9.28520646364143,-24.842761358931966,8.215975227641565,9.304530328917371,7.33088201029598,2.449097156524658,2.038898229598999,2.0386621952056885,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
BOT95 | árbol 44,True,LANDSCAPE,-2.8763741054730048,-0.011638000489551992,-33.072346204393654,4.265759250463846,7.843018873031497,-27.501169875738626,7.142133355936851,7.854656873521049,5.571176328655028,1.9318289756774902,1.6438863277435303,1.7209887504577637,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
BOT95 | árbol 45,True,LANDSCAPE,3.525132491330389,-0.03310178703585498,-35.09231353972673,15.340882076160737,11.8705170745867,-26.722768557603644,11.815749584830348,11.903618861622556,8.369544982123088,2.928701162338257,2.623810052871704,2.608133554458618,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
BOT95 | árbol 46,True,LANDSCAPE,5.437296944821739,-0.04172177910766095,-33.466746049817644,18.69404398474037,13.48798575802357,-23.83674972291345,13.256747039918633,13.52970753713123,9.629996326904195,3.350045680999756,2.95979380607605,2.96441650390625,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
BOT95 | árbol 47,True,LANDSCAPE,11.903257490812235,0.0016135012625371203,-33.211946548038874,16.571393126572637,5.356486528922005,-28.781178316739545,4.668135635760402,5.354873027659468,4.430768231299329,1.356027364730835,1.2260265350341797,1.1732754707336426,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
BOT95 | árbol 48,True,LANDSCAPE,12.924923925024917,-0.015318147041953,-33.21006585925487,20.41127372307482,8.53356728066126,-25.902812849426397,7.486349798049904,8.548885427703212,7.307253009828472,2.2344369888305664,1.9814118146896362,1.8730971813201904,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
BOT95 | árbol 49,True,LANDSCAPE,18.8325159954953,-0.016138646401398615,-34.77886257634782,26.319553897144857,8.687527053202587,-28.336816217379493,7.487037901649558,8.703665699603985,6.442046358968327,2.1704177856445312,1.8329325914382935,1.9070101976394653,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
BOT95 | árbol 50,True,LANDSCAPE,23.670411219869976,-0.02151172128172485,-34.61391422594359,30.960657574829924,9.695739158305855,-26.00401502102693,7.290246354959947,9.71725087958758,8.609899204916658,2.3860933780670166,2.1214993000030518,2.1290910243988037,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
BOT95 | árbol 51,True,LANDSCAPE,23.89397566270464,-0.02190996845836546,-31.409354069999658,32.38854067619894,9.770466876280238,-24.207324800529022,8.494565013494302,9.792376844738603,7.202029269470636,2.3837132453918457,2.087603807449341,2.1455514430999756,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
BOT95 | árbol 52,True,LANDSCAPE,31.94196226027701,-0.007386086012478588,-32.963132438377905,39.19875404784939,7.045183045106285,-27.585408110772697,7.256791787572382,7.052569131118763,5.377724327605208,1.9111404418945312,1.6076816320419312,1.5452479124069214,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
BOT95 | árbol 53,True,LANDSCAPE,33.603770271467276,-0.013850625808436767,-26.7318006621187,40.33092743241811,8.258199320027643,-20.343017264197414,6.727157160950831,8.27204994583608,6.388783397921287,2.086573839187622,1.6875083446502686,1.812441349029541,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
BOT95 | árbol 54,True,LANDSCAPE,35.39202933701205,-0.023657006833226912,-29.351224152743157,42.979210760036985,10.098283866894803,-19.370795658290547,7.587181423024937,10.12194087372803,9.98042849445261,2.613109827041626,2.2851743698120117,2.2177603244781494,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
BOT95 | árbol 55,True,LANDSCAPE,41.70027482850546,-0.002371661441121331,-29.494239226702582,45.91221243776817,6.104268640305975,-24.075236712095347,4.211937609262712,6.106640301747096,5.419002514607236,1.491910457611084,1.2437444925308228,1.3379908800125122,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
BOT95 | árbol 56,True,LANDSCAPE,48.33620585877391,-0.001653654199789134,-29.182450481837165,53.1047881389668,5.969540647790268,-23.515985315222178,4.768582280192895,5.971194301990057,5.666465166614987,1.5675286054611206,1.388496994972229,1.3083140850067139,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
BOT95 | árbol 57,True,LANDSCAPE,-13.52203406757208,-0.03926107417803193,-44.75709452966427,0.03244125020593103,13.026255268053433,-34.69854503947757,13.55447531777801,13.065516342231465,10.0585494901867,3.539189338684082,2.9948534965515137,2.8627102375030518,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
BOT95 | árbol 58,True,LANDSCAPE,-8.651183928039586,-0.01361857356994478,-42.78650306843808,-2.154632051752454,8.214656678044264,-35.56367552900383,6.496551876287132,8.228275251614209,7.222827539434249,2.1532905101776123,1.802872657775879,1.8028501272201538,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
BOT95 | árbol 59,True,LANDSCAPE,-3.35109494459544,-0.01562232389766871,-49.99381752131353,2.9691296317607083,8.590643497698125,-41.76269209975269,6.320224576356148,8.606265821595793,8.23112542156084,2.22776198387146,1.8295735120773315,1.885669469833374,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
BOT95 | árbol 60,True,LANDSCAPE,2.729821131349354,-0.013133979898704906,-42.99068195294893,8.904973575798607,8.123726769885081,-36.23963195894022,6.175152444449253,8.136860749783786,6.75104999400871,2.0469777584075928,1.6496002674102783,1.7828208208084106,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
BOT95 | árbol 61,True,LANDSCAPE,3.097749028776663,-0.02042215992299168,-41.98295969399593,12.670408185085073,9.491292174856994,-34.94864994402921,9.57265915630841,9.511714334779986,7.034309749966717,2.470285415649414,2.125884532928467,2.084057092666626,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
BOT95 | árbol 62,True,LANDSCAPE,10.289780151595709,-0.0030249073694155193,-41.87408830380833,16.28531783866601,6.226844719587348,-37.62935202863512,5.995537687070302,6.229869626956763,4.24473627517321,1.520031452178955,1.3423089981079102,1.3649909496307373,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
BOT95 | árbol 63,True,LANDSCAPE,13.929536037464715,-0.027229198636050445,-47.18954636331773,23.03400703110667,10.768575477857553,-38.947645068943956,9.104470993641954,10.795804676493603,8.241901294373775,2.6485843658447266,2.305102825164795,2.3654067516326904,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
BOT95 | árbol 64,True,LANDSCAPE,20.288596414879702,-0.02084125393185099,-46.66598892498769,28.8443941430439,9.5699316247659,-39.28648920636549,8.555797728164197,9.59077287869775,7.379499718622199,2.4421024322509766,2.085998058319092,2.101379156112671,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
BOT95 | árbol 65,True,LANDSCAPE,29.038729380138435,-0.015341266605741755,-46.63546531213609,36.74122423934663,8.537905471472982,-39.93768483142209,7.702494859208194,8.553246738078723,6.697780480714002,2.1515257358551025,1.943916916847229,1.8740527629852295,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
BOT95 | árbol 66,True,LANDSCAPE,28.47126235880163,-0.01605990836604021,-45.7494532097473,37.35364128432898,8.672752526111765,-39.742349153276706,8.882378925527348,8.688812434477805,6.007104056470595,2.1100409030914307,1.9830405712127686,1.903755784034729,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
BOT95 | árbol 67,True,LANDSCAPE,36.59308845287252,-0.027014379355846607,-47.2861329657249,46.72855095909615,10.72826645489863,-39.51856970098726,10.135462506223625,10.755280834254478,7.767563264737646,2.7096571922302246,2.322566270828247,2.356527805328369,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
BOT95 | árbol 68,True,LANDSCAPE,42.62886448870856,-0.01211349169780318,-46.17282848795513,49.396174822073434,7.932240780916004,-39.87052927061469,6.767310333364875,7.944354272613808,6.30229921734044,1.9839214086532593,1.740365982055664,1.7406418323516846,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
BOT95 | árbol 69,True,LANDSCAPE,47.935115051636814,-0.0115796045554164,-45.72138904507608,54.58315233569985,7.832061369368205,-39.96578856602913,6.648037284063037,7.8436409739236215,5.755600479046947,2.0670247077941895,1.580115556716919,1.718575119972229,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
Banco huerta | tablón asiento 1,True,LANDSCAPE,7.324999809265137,0.4599999897181988,6.659500166773796,8.574999809265137,0.4999999888241291,6.760000184178352,1.25,0.03999999910593033,0.10050001740455627,1.0,1.0,1.0,
Banco huerta | tablón asiento 2,True,LANDSCAPE,7.324999809265137,0.4599999897181988,6.553000018000603,8.574999809265137,0.4999999888241291,6.653500035405159,1.25,0.03999999910593033,0.10050001740455627,1.0,1.0,1.0,
Banco huerta | tablón asiento 3,True,LANDSCAPE,7.324999809265137,0.4599999897181988,6.446500346064568,8.574999809265137,0.4999999888241291,6.547000363469124,1.25,0.03999999910593033,0.10050001740455627,1.0,1.0,1.0,
Banco huerta | tablón asiento 4,True,LANDSCAPE,7.324999809265137,0.4599999897181988,6.340000197291374,8.574999809265137,0.4999999888241291,6.4405002146959305,1.25,0.03999999910593033,0.10050001740455627,1.0,1.0,1.0,
Banco huerta | pata izq frente,True,LANDSCAPE,7.399999713525176,0.05499999225139618,6.6350003238767385,7.449999714270234,0.4599999934434891,6.685000324621797,0.05000000074505806,0.4050000011920929,0.05000000074505806,1.0,1.0,1.0,
Banco huerta | apoyo elastomérico izq frente,True,LANDSCAPE,7.399999713525176,0.04999999841675162,6.6350003238767385,7.449999714270234,0.054999998304992914,6.685000324621797,0.05000000074505806,0.004999999888241291,0.05000000074505806,1.0,1.0,1.0,
Banco huerta | pata izq dorso,True,LANDSCAPE,7.399999713525176,0.05499999225139618,6.41500005684793,7.449999714270234,0.4599999934434891,6.465000057592988,0.05000000074505806,0.4050000011920929,0.05000000074505806,1.0,1.0,1.0,
Banco huerta | apoyo elastomérico izq dorso,True,LANDSCAPE,7.399999713525176,0.04999999841675162,6.41500005684793,7.449999714270234,0.054999998304992914,6.465000057592988,0.05000000074505806,0.004999999888241291,0.05000000074505806,1.0,1.0,1.0,
Banco huerta | pata der frente,True,LANDSCAPE,8.449999427422881,0.05499999225139618,6.6350003238767385,8.49999942816794,0.4599999934434891,6.685000324621797,0.05000000074505806,0.4050000011920929,0.05000000074505806,1.0,1.0,1.0,
Banco huerta | apoyo elastomérico der frente,True,LANDSCAPE,8.449999427422881,0.04999999841675162,6.6350003238767385,8.49999942816794,0.054999998304992914,6.685000324621797,0.05000000074505806,0.004999999888241291,0.05000000074505806,1.0,1.0,1.0,
Banco huerta | pata der dorso,True,LANDSCAPE,8.449999427422881,0.05499999225139618,6.41500005684793,8.49999942816794,0.4599999934434891,6.465000057592988,0.05000000074505806,0.4050000011920929,0.05000000074505806,1.0,1.0,1.0,
Banco huerta | apoyo elastomérico der dorso,True,LANDSCAPE,8.449999427422881,0.04999999841675162,6.41500005684793,8.49999942816794,0.054999998304992914,6.465000057592988,0.05000000074505806,0.004999999888241291,0.05000000074505806,1.0,1.0,1.0,
Banco huerta | faldón unión X -1,True,LANDSCAPE,7.449999809265137,0.39000001177191734,6.647500324063003,8.449999809265137,0.46000001206994057,6.672500324435532,1.0,0.07000000029802322,0.02500000037252903,1.0,1.0,1.0,
Banco huerta | faldón unión Y -1,True,LANDSCAPE,7.412499713711441,0.39000001177191734,6.465000152587891,7.43749971408397,0.46000001206994057,6.635000228881836,0.02500000037252903,0.07000000029802322,0.1700000762939453,1.0,1.0,1.0,
Banco huerta | faldón unión X 1,True,LANDSCAPE,7.449999809265137,0.39000001177191734,6.4275000570341945,8.449999809265137,0.46000001206994057,6.4525000574067235,1.0,0.07000000029802322,0.02500000037252903,1.0,1.0,1.0,
Banco huerta | faldón unión Y 1,True,LANDSCAPE,8.462499427609146,0.39000001177191734,6.465000152587891,8.487499427981675,0.46000001206994057,6.635000228881836,0.02500000037252903,0.07000000029802322,0.1700000762939453,1.0,1.0,1.0,
Banco huerta | travesaño central bajo tablones,True,LANDSCAPE,7.9299998097121716,0.4249999951571226,6.415000155568123,7.969999808818102,0.4599999953061342,6.685000225901604,0.03999999910593033,0.03500000014901161,0.27000007033348083,1.0,1.0,1.0,
Banco huerta | loseta hormigón P -1 -1,True,LANDSCAPE,7.324999712407589,0.009999999776482582,6.5600003227591515,7.524999715387821,0.04999999888241291,6.760000325739384,0.20000000298023224,0.03999999910593033,0.20000000298023224,1.0,1.0,1.0,
Banco huerta | lecho granular P -1 -1,True,LANDSCAPE,7.324999712407589,-0.03999999724328518,6.5600003227591515,7.524999715387821,0.01000000350177288,6.760000325739384,0.20000000298023224,0.05000000074505806,0.20000000298023224,1.0,1.0,1.0,
Banco huerta | loseta hormigón P -1 1,True,LANDSCAPE,7.324999712407589,0.009999999776482582,6.340000055730343,7.524999715387821,0.04999999888241291,6.540000058710575,0.20000000298023224,0.03999999910593033,0.20000000298023224,1.0,1.0,1.0,
Banco huerta | lecho granular P -1 1,True,LANDSCAPE,7.324999712407589,-0.03999999724328518,6.340000055730343,7.524999715387821,0.01000000350177288,6.540000058710575,0.20000000298023224,0.05000000074505806,0.20000000298023224,1.0,1.0,1.0,
Banco huerta | loseta hormigón P 1 -1,True,LANDSCAPE,8.374999426305294,0.009999999776482582,6.5600003227591515,8.574999429285526,0.04999999888241291,6.760000325739384,0.20000000298023224,0.03999999910593033,0.20000000298023224,1.0,1.0,1.0,
Banco huerta | lecho granular P 1 -1,True,LANDSCAPE,8.374999426305294,-0.03999999724328518,6.5600003227591515,8.574999429285526,0.01000000350177288,6.760000325739384,0.20000000298023224,0.05000000074505806,0.20000000298023224,1.0,1.0,1.0,
Banco huerta | loseta hormigón P 1 1,True,LANDSCAPE,8.374999426305294,0.009999999776482582,6.340000055730343,8.574999429285526,0.04999999888241291,6.540000058710575,0.20000000298023224,0.03999999910593033,0.20000000298023224,1.0,1.0,1.0,
Banco huerta | lecho granular P 1 1,True,LANDSCAPE,8.374999426305294,-0.03999999724328518,6.340000055730343,8.574999429285526,0.01000000350177288,6.540000058710575,0.20000000298023224,0.05000000074505806,0.20000000298023224,1.0,1.0,1.0,
Aplique exterior | carcasa,True,LIGHTS,13.949999999254942,1.9249999523162842,6.740000192075968,14.050000000745058,2.174999952316284,6.860000189393759,0.10000000149011612,0.25,0.11999999731779099,1.0,1.0,1.0,
Aplique exterior | carcasa.001,True,LIGHTS,13.949999999254942,1.9249999523162842,10.639999810606241,14.050000000745058,2.174999952316284,10.759999807924032,0.10000000149011612,0.25,0.11999999731779099,1.0,1.0,1.0,
Aplique exterior | carcasa.002,True,LIGHTS,17.579999160021544,5.855000019073486,12.059999886900187,17.67999916151166,6.105000019073486,12.179999884217978,0.10000000149011612,0.25,0.11999999731779099,1.0,1.0,1.0,
Aplique exterior | carcasa.003,True,LIGHTS,21.80000038072467,1.9749999046325684,12.059999886900187,21.900000382214785,2.2249999046325684,12.179999884217978,0.10000000149011612,0.25,0.11999999731779099,1.0,1.0,1.0,
Aplique exterior | carcasa.004,True,LIGHTS,13.949999999254942,4.675000190734863,8.740000192075968,14.050000000745058,4.925000190734863,8.860000189393759,0.10000000149011612,0.25,0.11999999731779099,1.0,1.0,1.0,
Aplique descanso | difusor inferior,True,LIGHTS,13.917000480461866,4.627500094473362,4.57999961823225,13.925000480841845,4.672500096261501,4.719999618828297,0.00800000037997961,0.04500000178813934,0.14000000059604645,0.00800000037997961,0.14000000059604645,0.04500000178813934,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
Aplique descanso | difusor superior,True,LIGHTS,13.917000480461866,4.853999884799123,4.57999961823225,13.925000480841845,4.885999886319041,4.719999618828297,0.00800000037997961,0.03200000151991844,0.14000000059604645,0.00800000037997961,0.14000000059604645,0.03200000151991844,NON_UNITY_OBJECT_SCALE_REVIEW_CONTEXT
MOB95 | difusor opal Luz lineal quincho,True,LIGHTS,15.154501080513,2.7974998225690797,10.259500116109848,17.745500445365906,2.7994998226640746,10.340500265359879,2.5909993648529053,0.0020000000949949026,0.08100014925003052,1.0,1.0,1.0,
MOB95 | difusor opal Luz lineal estudio,True,LIGHTS,16.404499650001526,6.449999736738391,2.9645000398159027,19.595500349998474,6.451999736833386,3.0354999601840973,3.1910006999969482,0.0020000000949949026,0.07099992036819458,1.0,1.0,1.0,
MOB95 | difusor opal Luz lineal vivienda,True,LIGHTS,17.35450041294098,5.657499717664905,9.514500230550766,20.445498824119568,5.6594997177599,9.58550015091896,3.090998411178589,0.0020000000949949026,0.07099992036819458,1.0,1.0,1.0,
MOB95 | difusor opal Vestidor luz lineal,True,LIGHTS,17.854500353336334,5.726499484968372,6.499500362202525,19.18550056219101,5.728499485063367,6.520500095561147,1.3310002088546753,0.0020000000949949026,0.020999733358621597,1.0,1.0,1.0,
MOB95 | difusor opal Lámpara lineal cocina,True,LIGHTS,20.674500048160553,5.341000007581897,9.134500116109848,21.68550056219101,5.343000007676892,9.205500036478043,1.0110005140304565,0.0020000000949949026,0.07099992036819458,1.0,1.0,1.0,
MOB95 | difusor bajo alacena,True,LIGHTS,21.44000076316297,4.832000110531226,9.199999690055847,21.460000762715936,4.836000110721216,9.93999969959259,0.019999999552965164,0.004000000189989805,0.7400000095367432,1.0,1.0,1.0,
Aplique descanso | placa de montaje,True,LIGHTS,13.987500152550638,4.620000004768372,4.590000096708536,14.005000152625144,4.879999995231628,4.710000094026327,0.017500000074505806,0.25999999046325684,0.11999999731779099,1.0,1.0,1.0,
Aplique posterior alto | soporte,True,LIGHTS,17.599999161437154,5.940000019967556,11.999999733641744,17.65999916009605,6.020000018179417,12.05999973230064,0.05999999865889549,0.07999999821186066,0.05999999865889549,1.0,1.0,1.0,
Aplique baño quincho | soporte,True,LIGHTS,21.82000038214028,2.059999905526638,11.970000341534615,21.880000380799174,2.1399999037384987,12.060000345110893,0.05999999865889549,0.07999999821186066,0.09000000357627869,1.0,1.0,1.0,
MOB95 | plafón dormitorio aro empotrado,True,LIGHTS,15.638999700546265,5.849999904632568,7.119000196456909,16.000999689102173,5.909999847412109,7.481000185012817,0.3619999885559082,0.059999942779541016,0.3619999885559082,1.0,1.0,1.0,
MOB95 | plafón dormitorio fondo,True,LIGHTS,15.641999706625938,5.9120001792907715,7.122000187635422,15.997999683022499,5.914999961853027,7.478000193834305,0.35599997639656067,0.0029997825622558594,0.35600000619888306,1.0,1.0,1.0,
MOB95 | plafón dormitorio difusor,True,LIGHTS,15.647999703884125,5.854000091552734,7.128000184893608,15.991999685764313,5.85699987411499,7.4720001965761185,0.343999981880188,0.0029997825622558594,0.3440000116825104,1.0,1.0,1.0,
Lámpara mono,True,LIGHTS,17.780000686645508,2.5,2.780000686645508,18.219999313354492,2.5799999237060547,3.219999313354492,0.4399986267089844,0.07999992370605469,0.4399986267089844,1.0,1.0,1.0,
PHOTO95 | tapa Lámpara mono,True,LIGHTS,17.78300069272518,2.5769999027252197,2.7830006927251816,18.21699930727482,2.5799999237060547,3.2169993072748184,0.43399861454963684,0.003000020980834961,0.43399861454963684,1.0,1.0,1.0,
PHOTO95 | difusor Lámpara mono,True,LIGHTS,17.78400067985058,2.500999927520752,2.7840006798505783,18.21599932014942,2.503000020980835,3.2159993201494217,0.4319986402988434,0.002000093460083008,0.4319986402988434,1.0,1.0,1.0,
PHOTO95 | suspensión Lámpara mono,True,LIGHTS,17.99820000003092,2.5799999237060547,2.99820000003092,18.00179999996908,2.9820001125335693,3.00179999996908,0.003599999938160181,0.40200018882751465,0.003599999938160181,1.0,1.0,1.0,
PHOTO95 | florón Lámpara mono,True,LIGHTS,17.96900000050664,2.9800000190734863,2.9690000005066395,18.03099999949336,3.0,3.0309999994933605,0.06199999898672104,0.019999980926513672,0.06199999898672104,1.0,1.0,1.0,
Colgante isla mono A,True,LIGHTS,16.190000534057617,2.25,3.500000238418579,16.510000228881836,2.4099998474121094,3.819999933242798,0.31999969482421875,0.15999984741210938,0.31999969482421875,1.0,1.0,1.0,
PHOTO95 | tapa Colgante isla mono A,True,LIGHTS,16.19300054013729,2.4069998264312744,3.503000244498253,16.507000222802162,2.4099998474121094,3.816999927163124,0.3139996826648712,0.003000020980834961,0.3139996826648712,1.0,1.0,1.0,
PHOTO95 | difusor Colgante isla mono A,True,LIGHTS,16.194000527262688,2.250999927520752,3.5040002316236496,16.506000235676765,2.253000020980835,3.8159999400377274,0.31199970841407776,0.002000093460083008,0.31199970841407776,1.0,1.0,1.0,
PHOTO95 | suspensión Colgante isla mono A,True,LIGHTS,16.348200381500646,2.4099998474121094,3.6582000858616084,16.351800381438807,2.9820001125335693,3.6618000857997686,0.003599999938160181,0.57200026512146,0.003599999938160181,1.0,1.0,1.0,
PHOTO95 | florón Colgante isla mono A,True,LIGHTS,16.319000381976366,2.9800000190734863,3.629000086337328,16.381000380963087,3.0,3.691000085324049,0.06199999898672104,0.019999980926513672,0.06199999898672104,1.0,1.0,1.0,
Colgante isla mono B,True,LIGHTS,17.190000534057617,2.25,3.500000238418579,17.510000228881836,2.4099998474121094,3.819999933242798,0.31999969482421875,0.15999984741210938,0.31999969482421875,1.0,1.0,1.0,
PHOTO95 | tapa Colgante isla mono B,True,LIGHTS,17.19300054013729,2.4069998264312744,3.503000244498253,17.507000222802162,2.4099998474121094,3.816999927163124,0.3139996826648712,0.003000020980834961,0.3139996826648712,1.0,1.0,1.0,
PHOTO95 | difusor Colgante isla mono B,True,LIGHTS,17.194000527262688,2.250999927520752,3.5040002316236496,17.506000235676765,2.253000020980835,3.8159999400377274,0.31199970841407776,0.002000093460083008,0.31199970841407776,1.0,1.0,1.0,
PHOTO95 | suspensión Colgante isla mono B,True,LIGHTS,17.348200381500646,2.4099998474121094,3.6582000858616084,17.351800381438807,2.9820001125335693,3.6618000857997686,0.003599999938160181,0.57200026512146,0.003599999938160181,1.0,1.0,1.0,
PHOTO95 | florón Colgante isla mono B,True,LIGHTS,17.319000381976366,2.9800000190734863,3.629000086337328,17.381000380963087,3.0,3.691000085324049,0.06199999898672104,0.019999980926513672,0.06199999898672104,1.0,1.0,1.0,
PHOTO95 | aplique lineal mesada mono,True,LIGHTS,14.270000075921416,1.7000000290572643,3.7999998927116394,14.320000076666474,1.7400000281631947,4.899999916553497,0.05000000074505806,0.03999999910593033,1.100000023841858,1.0,1.0,1.0,
PHOTO95 | difusor mesada mono,True,LIGHTS,14.27500007674098,1.6989999646903016,3.8124998807907104,14.31500007584691,1.699999964737799,4.887499928474426,0.03999999910593033,0.0010000000474974513,1.0750000476837158,1.0,1.0,1.0,
PHOTO95 | anclaje mesada mono,True,LIGHTS,14.199999883770943,1.710000028833747,3.887500095181167,14.289999887347221,1.730000028386712,3.912500095553696,0.09000000357627869,0.019999999552965164,0.02500000037252903,1.0,1.0,1.0,
PHOTO95 | anclaje mesada mono.001,True,LIGHTS,14.199999883770943,1.710000028833747,4.787500190548599,14.289999887347221,1.730000028386712,4.812500190921128,0.09000000357627869,0.019999999552965164,0.02500000037252903,1.0,1.0,1.0,
PHOTO95 | foco quincho 1,True,LIGHTS,19.6299991607666,2.9100000858306885,8.029999732971191,19.770000457763672,2.990000009536743,8.170000076293945,0.1400012969970703,0.07999992370605469,0.1400003433227539,1.0,1.0,1.0,
PHOTO95 | base foco quincho,True,LIGHTS,19.645000763237476,2.989000082015991,8.04500038176775,19.75500076264143,3.0,8.155000381171703,0.10999999940395355,0.010999917984008789,0.10999999940395355,1.0,1.0,1.0,
PHOTO95 | óptica orientable quincho,True,LIGHTS,19.666280329227448,2.904060309752822,8.057000380009413,19.743719518184662,2.9559398237615824,8.14300038293004,0.07743918895721436,0.05187951400876045,0.0860000029206276,1.0,1.0,1.0,
PHOTO95 | foco quincho 2,True,LIGHTS,19.6299991607666,2.9100000858306885,9.279999732971191,19.770000457763672,2.990000009536743,9.420000076293945,0.1400012969970703,0.07999992370605469,0.1400003433227539,1.0,1.0,1.0,
PHOTO95 | base foco quincho.001,True,LIGHTS,19.645000763237476,2.989000082015991,9.29500038176775,19.75500076264143,3.0,9.405000381171703,0.10999999940395355,0.010999917984008789,0.10999999940395355,1.0,1.0,1.0,
PHOTO95 | óptica orientable quincho.001,True,LIGHTS,19.666280329227448,2.904060309752822,9.307000380009413,19.743719518184662,2.9559398237615824,9.39300038293004,0.07743918895721436,0.05187951400876045,0.0860000029206276,1.0,1.0,1.0,
PATH | 01 · Cedro Misionero,False,CAMERAS,10.699999809265137,1.7100000381469727,-5.5,12.449999809265137,1.7100000381469727,0.800000011920929,1.75,0.0,6.300000011920929,1.0,1.0,1.0,ZERO_OR_SUB_MICRON_DIMENSION_CHECK_SURFACE
PATH | 02 · Acceso al quincho,False,CAMERAS,12.100000381469727,1.7100000381469727,7.0,18.0,1.8600000143051147,8.699999809265137,5.899999618530273,0.1499999761581421,1.6999998092651367,1.0,1.0,1.0,
PATH | 03 · Monoambiente,False,CAMERAS,18.0,1.8600000143051147,3.700000047683716,18.5,1.8600000143051147,7.0,0.5,0.0,3.299999952316284,1.0,1.0,1.0,ZERO_OR_SUB_MICRON_DIMENSION_CHECK_SURFACE
PATH | 04 · Línea de fuego y baño pileta,False,CAMERAS,18.0,1.8600000143051147,10.699999809265137,21.149999618530273,1.8600000143051147,12.899999618530273,3.1499996185302734,0.0,2.1999998092651367,1.0,1.0,1.0,ZERO_OR_SUB_MICRON_DIMENSION_CHECK_SURFACE
PATH | 05 · Pileta y jardín,False,CAMERAS,11.899999618530273,1.7100000381469727,13.5,20.899999618530273,2.0999999046325684,17.799999237060547,9.0,0.3899998664855957,4.299999237060547,1.0,1.0,1.0,
PATH | 06 · Escalera exterior,False,CAMERAS,13.479999542236328,1.7100000381469727,0.800000011920929,13.5,4.849999904632568,5.400000095367432,0.020000457763671875,3.1399998664855957,4.600000083446503,1.0,1.0,1.0,
PATH | 07 · Estudio de grabación,False,CAMERAS,13.5,4.849999904632568,3.6500000953674316,19.350000381469727,4.980000019073486,5.480000019073486,5.850000381469727,0.13000011444091797,1.8299999237060547,1.0,1.0,1.0,
PATH | 08 · Balcón lateral,False,CAMERAS,13.5,4.849999904632568,5.300000190734863,14.649999618530273,4.900000095367432,9.720000267028809,1.1499996185302734,0.05000019073486328,4.420000076293945,1.0,1.0,1.0,
PATH | 09 · Cocina y comedor,False,CAMERAS,16.670000076293945,4.900000095367432,9.350000381469727,20.0,4.900000095367432,10.600000381469727,3.3299999237060547,0.0,1.25,1.0,1.0,1.0,ZERO_OR_SUB_MICRON_DIMENSION_CHECK_SURFACE
PATH | 10 · Dormitorio y vestidor,False,CAMERAS,16.950000762939453,4.900000095367432,7.679999828338623,18.520000457763672,4.900000095367432,9.600000381469727,1.5699996948242188,0.0,1.9200005531311035,1.0,1.0,1.0,ZERO_OR_SUB_MICRON_DIMENSION_CHECK_SURFACE
PATH | 11 · Baño en suite,False,CAMERAS,17.0,4.900000095367432,7.679999828338623,19.84000015258789,4.900000095367432,8.550000190734863,2.8400001525878906,0.0,0.8700003623962402,1.0,1.0,1.0,ZERO_OR_SUB_MICRON_DIMENSION_CHECK_SURFACE
"PATH | 12 · Balcón, pileta y paisaje",False,CAMERAS,7.5,4.849999904632568,10.800000190734863,19.299999237060547,7.0,23.0,11.799999237060547,2.1500000953674316,12.199999809265137,1.0,1.0,1.0,
